Employee_ID,Age,Gender,Department,Years_at_Company,Monthly_Salary,Education_Level,Num_Trainings,Work_Life_Balance,Job_Satisfaction,Attrition,Performance_Rating
2281,47,Female,IT,7,157240.01,3,1,1,2,No,1.6
2282,24,Female,Finance,28,182056.2,1,6,1,2,No,1.97
2283,27,Male,R&D,29,139667.24,1,3,3,1,No,2.85
2284,26,Female,Finance,19,38939.52,4,3,3,2,No,1.98
2285,26,Female,Sales,16,140963.56,2,6,1,2,No,1.33
2286,44,Female,R&D,12,134377.03,2,3,4,1,No,1.48
2287,30,Male,Admin,0,165037.51,3,10,3,5,No,1.61
2288,56,Male,HR,1,168544.76,2,6,2,4,No,1
2289,41,Male,Finance,29,176276.55,1,5,2,3,No,1.5
2290,56,Female,Sales,14,94543.67,2,4,4,1,No,1.27
2291,39,Male,Admin,11,145615.59,2,8,1,1,No,2.37
2292,38,Female,R&D,13,68285.06,5,2,3,3,No,2.39
2293,45,Male,Admin,24,199880.53,1,7,2,3,No,3.43
2294,24,Male,Finance,28,51560.16,2,4,1,2,No,2.04
2295,53,Female,IT,1,21820.6,2,2,3,3,No,1.32
2296,56,Male,Finance,17,46785.57,4,7,4,4,No,3.71
2297,59,Female,HR,21,159657.01,2,1,2,4,No,2.84
2298,34,Female,Finance,6,100421.06,2,4,4,4,No,1.82
2299,46,Male,R&D,28,100550.04,5,9,4,4,No,3.72
2300,30,Female,R&D,22,191904.13,1,4,4,4,No,3.73
2301,25,Male,Finance,30,185534.28,3,3,3,2,No,1.99
2302,35,Male,R&D,28,76015.05,1,10,4,1,No,2.73
2303,58,Female,IT,24,57630.46,4,10,3,3,No,2.02
2304,55,Male,Admin,5,172726.8,1,2,3,1,No,1.75
2305,32,Female,Finance,13,183083.43,2,3,4,3,No,2.47
2306,24,Male,IT,7,117487.45,4,1,4,2,No,2.06
2307,49,Male,Admin,26,133296.27,1,10,1,2,No,1.99
2308,50,Male,Admin,21,66244.57,4,8,2,5,No,2.06
2309,30,Male,IT,1,164144.48,3,1,1,5,No,1.53
2310,24,Male,Sales,16,133782.04,1,3,2,2,No,2.26
2311,46,Female,Finance,4,110632.43,2,3,2,2,No,2.2
2312,55,Female,Admin,13,30819.54,4,2,1,3,No,1.89
2313,33,Female,Admin,24,184868.29,5,5,1,2,No,1.66
2314,30,Female,R&D,23,130781.26,4,10,2,1,No,2.12
2315,36,Female,Admin,29,54684.4,5,3,2,3,No,3.17
2316,46,Female,IT,28,129149.5,2,3,2,2,No,2.47
2317,26,Male,Admin,19,141943.4,3,8,3,3,No,2.49
2318,32,Male,Sales,20,114638.66,5,4,2,3,No,2.41
2319,55,Female,Finance,28,149258.31,3,4,4,4,No,3.42
2320,45,Female,Finance,20,124661.71,4,3,4,5,No,3.45
2321,36,Male,Admin,21,190598.52,2,1,4,3,No,3.66
2322,59,Male,HR,2,29665.47,5,8,1,3,No,1
2323,29,Male,HR,4,39124.23,4,1,1,4,No,1.48
2324,26,Female,IT,15,51260.89,1,7,1,2,No,1.08
2325,47,Female,HR,17,144230.79,4,5,2,3,No,2.74
2326,39,Female,IT,25,136207.26,3,4,4,4,No,3.18
2327,27,Male,R&D,16,180570.59,2,4,2,1,No,1.78
2328,58,Male,IT,10,151917.94,2,8,3,4,No,3.01
2329,34,Female,HR,16,111503.99,4,6,3,5,No,2.36
2330,49,Female,Admin,15,198529.72,1,1,1,5,No,2.19
2331,26,Male,R&D,25,67899.43,3,10,3,2,No,3.11
2332,34,Male,HR,22,169974.5,4,8,4,2,No,1.94
2333,38,Male,IT,1,96822.27,4,2,3,5,No,1.9
2334,53,Male,Sales,3,136772.32,2,6,1,5,No,1.05
2335,50,Female,Finance,20,150908.32,3,9,2,3,No,2.98
2336,24,Male,HR,6,134075.74,1,1,3,5,No,2.11
2337,55,Male,IT,1,45291.31,2,6,4,2,No,1.63
2338,48,Male,R&D,29,99731.18,4,8,4,5,No,4.09
2339,34,Female,HR,5,121058.91,2,10,4,2,No,1.25
2340,54,Female,HR,16,172827.88,2,2,2,1,No,1
2341,27,Male,Finance,6,99856.23,5,5,4,5,No,2.49
2342,45,Male,IT,24,185374.51,2,6,1,2,No,1.88
2343,40,Male,Sales,4,99267.36,2,5,1,4,No,1.57
2344,37,Female,R&D,4,118780.37,3,3,4,3,No,1.87
2345,49,Female,IT,19,163331.42,2,4,3,2,No,1.9
2346,54,Female,R&D,15,124952.18,1,7,4,5,No,2.78
2347,34,Male,HR,18,192839.25,4,4,1,5,No,2.75
2348,46,Female,Finance,8,138860.45,3,9,1,1,No,1
2349,57,Male,Finance,4,114087.7,2,10,1,4,No,1.55
2350,48,Male,Admin,7,24246.55,1,2,3,2,No,1.27
2351,59,Male,Sales,8,94471.92,4,5,3,4,No,2.35
2352,28,Female,Finance,4,73864.72,3,8,3,1,No,1.65
2353,26,Male,HR,9,154659.02,1,5,1,3,No,2.12
2354,52,Female,Sales,24,57489.98,2,10,2,4,No,3.44
2355,44,Female,IT,1,56939.62,5,8,4,1,No,1
2356,31,Male,Finance,8,54113.43,5,8,4,2,No,1.67
2357,53,Male,Sales,10,42610.81,3,9,1,3,No,1
2358,51,Female,HR,3,75981.26,1,10,3,5,No,2.08
2359,52,Male,Admin,21,179465.98,4,6,2,1,No,1.6
2360,39,Female,R&D,21,159487.13,1,4,2,5,No,2.64
2361,57,Male,R&D,21,152345.22,5,3,3,3,No,2.24
2362,23,Female,HR,1,163520.63,3,5,4,1,No,1
2363,35,Female,HR,22,68495.22,2,6,4,1,No,1.53
2364,34,Female,R&D,28,179739.5,1,3,2,3,No,2.72
2365,50,Female,Admin,5,44714.61,5,2,2,2,No,1.29
2366,33,Male,Sales,26,80542.23,4,7,3,1,No,2.44
2367,23,Male,R&D,13,125614.66,3,5,4,3,No,2.22
2368,53,Female,HR,0,38522.92,2,9,2,4,No,1.61
2369,34,Female,Finance,17,151423.43,1,3,4,5,No,3.78
2370,48,Male,IT,6,89704.29,4,8,2,1,No,1
2371,38,Male,Admin,0,161193.02,2,6,3,4,No,1.48
2372,52,Male,Admin,30,108721.33,5,4,4,1,No,2
2373,55,Male,Finance,0,52557.41,5,9,2,2,Yes,1.4
2374,45,Male,Finance,0,152257.13,4,5,2,3,No,1
2375,56,Male,HR,23,65385.91,5,10,2,1,No,1.43
2376,27,Female,R&D,3,108345.85,3,6,2,3,No,1.66
2377,40,Male,Sales,3,33595.99,4,9,3,1,No,1
2378,51,Male,Admin,28,131216,5,7,4,2,No,2.49
2379,28,Female,Admin,17,139854.4,1,5,4,2,No,2.31
2380,31,Male,Finance,26,88161.36,5,2,1,4,No,2.51
2381,53,Male,R&D,10,191796.1,3,4,4,2,No,1.41
2382,55,Male,Admin,26,177350.41,2,2,1,3,No,2.1
2383,49,Male,Sales,0,147429.36,2,3,2,2,Yes,1.41
2384,36,Male,Finance,27,148457.37,5,10,3,1,No,3.17
2385,51,Female,Sales,9,65432.31,2,3,3,2,No,1.72
2386,58,Male,R&D,8,138226.74,5,4,2,3,No,1
2387,50,Female,Admin,22,55677.13,3,6,1,1,No,1.88
2388,43,Female,IT,3,45920.58,2,3,2,4,No,1.55
2389,25,Male,Admin,27,199904.22,1,10,3,4,No,2.6
2390,41,Female,R&D,5,132027.67,5,1,3,4,No,1.65
2391,53,Male,Admin,29,97577.82,2,1,4,1,No,2.17
2392,57,Female,Admin,15,71869.61,3,9,1,4,No,1.44
2393,25,Female,HR,1,128705.68,3,9,4,2,No,1.42
2394,48,Male,Admin,22,28926.83,1,5,3,1,No,2.91
2395,38,Male,Admin,17,37042.58,3,9,3,1,No,1.2
2396,33,Male,Sales,9,25914.21,3,7,4,1,No,2.45
2397,43,Male,IT,23,109850.57,2,9,4,5,No,3.55
2398,38,Male,Sales,23,128109.19,5,7,3,3,No,2.6
2399,31,Female,Sales,16,31246.36,4,9,4,5,No,2.94
2400,22,Female,Finance,12,149820.4,3,2,4,5,No,2.5
2401,43,Female,HR,23,61471.11,3,8,1,5,No,3
2402,47,Female,Sales,17,143336.26,4,7,3,3,No,2.61
2403,39,Female,R&D,21,196741.49,3,6,2,5,No,1.74
2404,35,Female,R&D,12,144399.06,2,5,1,4,No,3.27
2405,50,Female,Admin,16,178974.75,2,4,2,1,No,1
2406,33,Male,Finance,4,190675.73,4,7,4,1,No,1.04
2407,57,Male,HR,10,107615.19,3,3,4,2,No,1
2408,56,Female,HR,6,146418.5,3,8,2,4,No,1.77
2409,33,Female,Admin,28,173354.47,5,2,4,3,No,2.87
2410,28,Male,R&D,9,84189.6,3,1,4,1,No,1.29
2411,50,Male,IT,16,67051.52,2,2,1,5,No,2.65
2412,32,Male,Finance,14,190387.74,1,9,2,2,No,1.58
2413,54,Male,Admin,17,150734.63,1,5,1,2,No,1.92
2414,27,Female,Finance,22,59542.78,1,8,2,1,No,1.18
2415,36,Male,R&D,21,100835.01,1,3,1,4,No,2.49
2416,53,Female,R&D,18,163361.32,3,7,3,2,No,1.78
2417,32,Female,IT,29,118471.34,3,2,3,1,No,2.16
2418,44,Female,IT,25,136991.38,5,8,2,4,No,2.99
2419,47,Male,HR,1,155678.28,3,7,3,1,No,1
2420,55,Male,Finance,25,131961.65,1,5,1,1,No,1.7
2421,55,Female,Finance,3,117214.28,4,4,2,4,No,1.17
2422,50,Female,R&D,2,154930.57,4,1,3,4,No,2.45
2423,25,Female,HR,6,150961.35,2,5,3,4,No,2.46
2424,38,Male,Admin,23,133377.03,2,9,2,1,No,1.9
2425,56,Female,Finance,17,84762.09,3,10,3,2,No,1.93
2426,34,Male,HR,9,93046.18,4,4,3,3,No,1.9
2427,36,Female,HR,6,194678.94,1,9,2,3,No,2.14
2428,50,Female,R&D,7,40229.47,1,2,3,1,No,1.58
2429,50,Female,HR,5,68330.89,1,4,3,1,No,1.7
2430,32,Male,IT,21,108632.32,3,9,3,2,No,2.08
2431,53,Male,IT,25,170611.34,3,4,3,4,No,3.29
2432,23,Female,Sales,0,49461.62,5,5,4,1,No,1.69
2433,35,Male,R&D,3,69851.83,1,8,2,5,No,1.59
2434,41,Female,Admin,13,31843.68,1,1,4,4,No,2.16
2435,43,Male,Sales,16,147077.35,3,1,4,1,No,2.04
2436,32,Male,IT,19,62877.7,3,9,1,5,No,2.03
2437,48,Male,Sales,17,89961.46,5,9,4,2,No,1.34
2438,24,Female,R&D,10,99866.26,5,4,4,5,No,3.39
2439,38,Male,R&D,28,180436.51,2,2,1,1,No,2.57
2440,49,Male,HR,20,94039.45,4,9,3,3,No,1.91
2441,50,Female,Finance,25,46140.5,1,4,3,1,No,1.43
2442,42,Female,HR,13,114376.69,1,6,4,3,No,2.02
2443,37,Female,R&D,8,193332.44,5,1,1,2,No,1.83
2444,58,Female,IT,26,129383.42,5,9,3,2,No,2.29
2445,41,Male,Admin,14,197009.7,2,5,1,4,No,2.15
2446,27,Male,IT,11,171399.32,4,3,2,4,No,2.31
2447,40,Male,HR,9,26473.84,2,4,2,3,No,1.84
2448,26,Male,Admin,18,138511.93,4,1,2,3,No,2.95
2449,24,Male,R&D,23,71618.04,1,9,2,2,No,1.79
2450,22,Female,IT,18,120731.03,2,8,4,5,No,3.15
2451,59,Male,R&D,5,70282.13,5,4,2,3,No,1.67
2452,36,Male,Admin,19,82796.67,2,2,2,3,No,2.23
2453,55,Male,Admin,23,186170.37,2,9,1,5,No,2.24
2454,56,Female,IT,26,57195.77,1,4,3,4,No,2.36
2455,46,Female,R&D,5,177339.64,5,9,1,4,No,1
2456,45,Male,Sales,7,25482.41,5,10,4,3,No,2.41
2457,33,Female,R&D,0,36357.78,3,3,2,4,No,1.19
2458,39,Female,Admin,21,173841.51,3,7,3,4,No,3.08
2459,36,Female,R&D,16,133500.09,3,7,3,4,No,2.64
2460,37,Female,HR,16,154502.5,1,10,2,2,No,1.31
2461,48,Female,Sales,23,57695.18,2,4,2,1,No,1.38
2462,29,Female,Finance,14,116675.02,5,2,4,3,No,2.47
2463,46,Female,HR,6,152699.46,5,9,4,3,No,2.04
2464,38,Male,Finance,18,132916.54,2,4,2,2,No,2.15
2465,50,Male,IT,21,104905.78,5,8,2,1,No,1.52
2466,29,Female,Finance,30,192761.08,2,2,2,1,No,1.78
2467,36,Male,R&D,24,141708.32,1,8,2,2,No,2.25
2468,48,Male,Finance,22,183395.14,1,10,3,5,No,3.91
2469,28,Female,Admin,27,151358.69,1,5,4,5,No,2.71
2470,24,Male,HR,2,152383.44,2,7,2,1,No,1
2471,50,Female,HR,29,34403.29,2,7,2,5,No,3.65
2472,45,Female,Finance,29,84703.63,4,9,3,5,No,3.66
2473,24,Female,HR,28,174506.49,5,3,1,5,No,3.4
2474,41,Male,Admin,21,61868.7,5,10,2,1,No,1.54
2475,36,Male,HR,10,40791.06,4,4,3,5,No,1.79
2476,46,Male,Finance,19,78699.09,4,10,3,3,No,3.29
2477,51,Male,Sales,29,59678.82,1,4,1,1,No,2.49
2478,35,Female,Sales,28,186551.88,4,10,4,2,No,2.79
2479,28,Female,IT,18,176234,2,5,4,5,No,2.78
2480,38,Male,HR,8,109942.98,3,6,4,4,No,2.15
2481,41,Female,Finance,9,31041.9,2,3,2,1,No,1.26
2482,57,Female,HR,1,148621.22,4,4,4,2,No,1.32
2483,30,Male,R&D,0,132214.11,5,3,2,3,No,1.29
2484,59,Female,Admin,30,194699.84,2,2,2,2,No,3.31
2485,43,Male,HR,29,120611.58,5,10,3,5,No,4.01
2486,23,Female,HR,15,80550.87,2,9,4,4,No,2.16
2487,45,Male,Sales,17,113423.9,5,1,4,5,No,3.19
2488,29,Female,Admin,22,196267.39,2,2,4,2,No,2.24
2489,32,Female,Finance,25,145345.24,5,8,2,1,No,2.1
2490,34,Male,HR,16,140955.7,3,7,2,4,No,2.37
2491,38,Male,Sales,5,63322.69,1,1,4,4,No,3.73
2492,29,Male,IT,13,153848.45,2,5,2,2,No,1.86
2493,42,Male,Admin,22,155048.93,3,10,2,5,No,2.93
2494,39,Female,Sales,24,77112.02,1,6,1,2,No,2.92
2495,51,Female,Sales,14,107068.49,2,5,1,4,No,2.2
2496,39,Male,Sales,13,73028.6,3,4,4,2,No,1.29
2497,52,Female,HR,23,66566.91,3,1,4,4,No,3.09
2498,59,Male,HR,21,24661.29,3,7,1,5,No,3.06
2499,53,Male,IT,2,71338.11,4,9,2,1,No,1.04
2500,32,Female,R&D,23,119714.59,5,6,2,1,No,2.35
2501,46,Female,R&D,22,20288.21,1,3,3,2,No,2.38
2502,54,Male,R&D,18,70979.44,5,10,4,4,No,2.94
2503,59,Male,Admin,24,178653.86,5,4,4,1,No,1.6
2504,29,Male,Admin,11,126856.75,5,10,4,4,No,3.31
2505,32,Female,IT,1,129415.31,3,5,3,5,No,2
2506,43,Female,Admin,2,92605.57,5,1,3,2,No,1
2507,45,Female,R&D,17,141764.99,4,5,2,4,No,3.76
2508,38,Female,R&D,28,54187.9,2,1,1,2,No,3.04
2509,33,Male,Sales,0,167374.43,3,9,1,4,No,1.18
2510,53,Male,Admin,19,41004.04,1,7,1,4,No,1.41
2511,36,Male,HR,20,138080.24,2,3,2,5,No,2.54
2512,37,Male,HR,28,81406.88,2,9,1,2,No,2.99
2513,43,Male,Sales,5,154552.33,2,2,3,3,No,1.84
2514,49,Male,Sales,4,118957.62,5,7,3,4,No,1.33
2515,41,Female,Sales,0,101423.55,5,9,4,4,No,2.39
2516,54,Female,HR,18,50496.03,3,6,1,1,No,1.3
2517,31,Male,R&D,0,134627.86,5,10,3,2,No,1
2518,53,Male,Sales,26,195458.57,5,5,4,3,No,2.71
2519,54,Female,IT,20,168608.62,5,7,1,5,No,3.35
2520,23,Female,Sales,20,30801.47,3,6,1,3,No,2.37
2521,54,Female,Finance,15,87721.29,3,5,3,5,No,2.11
2522,54,Female,Sales,11,186604.94,4,2,4,3,No,2.43
2523,34,Male,HR,26,110547.87,4,8,4,3,No,3.05
2524,51,Male,Admin,28,139180.13,4,7,3,2,No,2.39
2525,54,Male,Sales,21,184267.88,4,6,3,1,No,1.77
2526,34,Male,Admin,7,177283.04,2,5,3,3,No,1.42
2527,47,Male,Finance,25,110327.67,2,5,1,4,No,2.32
2528,43,Female,IT,15,98776.33,4,9,3,4,No,2.69
2529,23,Male,Admin,27,81144.67,4,1,3,4,No,3.01
2530,59,Female,R&D,0,149423.5,1,9,2,1,Yes,1
2531,47,Male,Sales,3,71657.62,2,6,3,3,No,1.26
2532,36,Male,Finance,9,64979.77,1,4,3,5,No,2.9
2533,55,Male,Finance,10,84124.98,1,10,1,5,No,2.86
2534,32,Male,Admin,16,51898.71,5,7,4,2,No,2.2
2535,24,Male,IT,24,145121.57,3,9,1,1,No,1.96
2536,27,Female,HR,26,130923.32,2,5,2,3,No,2.88
2537,30,Female,Sales,22,106918.14,4,5,3,4,No,2.65
2538,27,Female,Finance,6,90258.64,4,8,3,1,No,1.48
2539,30,Male,IT,11,183631.26,3,7,3,1,No,1
2540,52,Male,R&D,20,25242.28,2,8,3,3,No,1.17
2541,53,Female,Finance,6,158439.39,4,10,3,2,No,1.34
2542,33,Male,IT,11,182343.72,4,2,3,2,No,2.07
2543,29,Male,HR,14,100343.82,5,9,2,2,No,1.66
2544,29,Female,HR,1,119124.29,1,3,3,4,No,2.22
2545,49,Male,Finance,13,190003.46,4,6,3,4,No,1.85
2546,41,Female,Finance,12,58209.95,2,6,3,3,No,2.54
2547,28,Male,Admin,3,113624.27,3,2,2,2,No,1.96
2548,32,Female,Sales,13,105449.8,5,7,3,3,No,1.8
2549,41,Male,IT,13,66510.68,2,9,2,2,No,2.04
2550,37,Male,Finance,15,167346.78,5,10,1,1,No,1.26
2551,25,Female,Sales,6,181928.11,1,1,3,5,No,2.62
2552,27,Male,Admin,18,160747.86,4,8,4,5,No,4.01
2553,43,Male,Sales,1,55164.61,2,2,2,2,Yes,1.21
2554,47,Female,Finance,9,35614.75,3,1,1,3,No,1.93
2555,24,Male,HR,17,128980.01,1,8,2,4,No,1.82
2556,35,Female,IT,28,30277.06,1,2,2,2,No,2.77
2557,32,Male,IT,16,141108.66,5,6,1,2,No,2.41
2558,39,Male,HR,4,115476.36,1,6,3,4,No,1.54
2559,33,Male,Finance,11,139301.43,2,5,3,2,No,1.59
2560,44,Male,IT,5,126230.74,5,8,2,1,No,1.29
2561,33,Female,Finance,21,96086.46,1,3,1,4,No,2.67
2562,34,Male,Admin,8,56157.89,3,10,3,1,No,1
2563,46,Female,Finance,19,75026.38,2,4,2,5,No,2.93
2564,40,Male,Sales,0,114410.1,3,7,4,4,No,1.83
2565,57,Male,HR,21,137336.26,3,7,1,4,No,1.97
2566,29,Male,Finance,14,160306.94,5,8,4,3,No,3.08
2567,50,Male,Admin,20,158090.73,4,2,4,3,No,2.7
2568,53,Female,R&D,25,195083.97,5,2,2,4,No,3.34
2569,39,Female,HR,5,71451.46,2,4,1,5,No,1.36
2570,27,Female,IT,18,32799.93,2,10,3,2,No,2.39
2571,39,Female,Sales,17,82218.25,5,9,3,3,No,2.88
2572,40,Male,IT,5,153793.01,4,10,2,5,No,2.03
2573,43,Female,Admin,12,98860.1,5,9,3,5,No,2.45
2574,58,Female,Admin,0,167201.92,2,4,3,3,No,1
2575,53,Male,IT,22,118878.75,4,9,4,2,No,2.07
2576,24,Male,HR,22,187362.51,2,3,4,3,No,2.57
2577,49,Male,IT,25,190615.42,4,5,1,5,No,2.46
2578,31,Male,Finance,12,32474.81,4,10,4,1,No,1.32
2579,56,Female,IT,6,102154.42,5,9,3,3,No,1.88
2580,50,Female,Sales,14,129744.03,5,6,1,5,No,2.54
2581,36,Male,Sales,11,66057.06,5,3,1,3,No,2.2
2582,54,Male,R&D,26,93273.82,4,10,2,5,No,2.82
2583,28,Male,Sales,25,141982.68,4,9,4,2,No,2.66
2584,33,Female,IT,0,60812.16,2,6,1,5,No,1.49
2585,51,Female,Sales,14,128356.64,3,4,3,4,No,2.26
2586,42,Male,HR,3,145540.61,5,4,1,1,No,1
2587,52,Male,Sales,12,36289.34,2,8,1,5,No,2.2
2588,45,Female,Finance,22,109555.28,2,7,2,3,No,2.53
2589,41,Male,HR,26,67354.41,1,1,3,3,No,2.63
2590,58,Male,R&D,24,150389.54,5,6,3,5,No,3.91
2591,25,Female,Finance,4,54119.99,2,8,4,4,No,1.35
2592,49,Male,IT,28,180602.82,1,3,3,5,No,4.03
2593,41,Female,IT,1,97569.44,5,9,1,2,Yes,1
2594,45,Male,IT,22,55640.55,4,10,3,4,No,2.81
2595,53,Male,Finance,25,98843.92,1,2,3,5,No,3.35
2596,57,Female,Finance,0,93573.88,4,6,1,1,Yes,1
2597,55,Female,Finance,15,97205.41,3,1,2,4,No,1.91
2598,57,Male,HR,22,125401.03,3,2,4,5,No,3.07
2599,23,Female,Admin,5,113811.27,3,5,4,1,No,1.6
2600,36,Male,HR,22,46959.88,3,1,2,5,No,2.15
2601,55,Male,IT,15,31804.23,2,8,1,2,No,1.53
2602,57,Female,Admin,13,151294.78,3,1,4,3,No,1.95
2603,27,Male,Sales,28,120749.14,2,9,2,5,No,2.8
2604,33,Male,IT,25,84620.14,2,10,2,4,No,2.03
2605,24,Female,R&D,2,165504.41,5,3,2,5,No,2.39
2606,39,Female,HR,14,89850.53,2,2,4,5,No,3.08
2607,42,Male,Finance,2,163273.72,2,1,4,5,No,2.06
2608,36,Female,HR,22,75036.1,3,9,4,5,No,3.32
2609,54,Female,Finance,28,33112.15,2,4,4,4,No,2.85
2610,56,Female,Admin,1,187875.14,4,1,3,4,No,1.58
2611,47,Female,R&D,0,91019.2,3,1,2,5,No,1.8
2612,29,Male,Admin,8,162684.66,1,7,3,3,No,1.93
2613,57,Male,R&D,8,70245.94,3,2,2,5,No,2.5
2614,51,Male,HR,22,136345.72,2,7,4,4,No,2.2
2615,44,Female,Finance,6,177195.96,4,7,4,2,No,1.9
2616,35,Female,Admin,2,27495.92,3,10,3,5,No,1.34
2617,35,Female,R&D,25,169514.44,4,9,1,5,No,3.17
2618,23,Female,IT,30,122839.94,1,7,4,5,No,3.69
2619,58,Female,IT,17,129344.92,1,1,1,5,No,3.1
2620,26,Female,Admin,10,114168.44,5,8,2,1,No,1
2621,59,Female,Finance,6,177405.52,5,8,3,5,No,2.79
2622,35,Male,Admin,8,27818,3,4,1,4,No,1.22
2623,46,Male,HR,0,66985.11,5,8,1,4,No,1.45
2624,41,Female,R&D,28,177637.26,4,4,4,1,No,1.48
2625,23,Female,HR,13,155422.23,5,8,1,5,No,2.79
2626,27,Female,IT,19,23176.13,4,5,1,3,No,2.91
2627,38,Male,R&D,5,113061.13,5,4,2,5,No,1.8
2628,46,Male,Admin,6,115323.08,5,6,3,4,No,2.16
2629,49,Female,HR,9,92158.78,5,2,4,2,No,2.07
2630,23,Female,Sales,6,73530.8,2,2,4,2,No,1
2631,56,Male,Finance,25,142710.47,2,2,1,3,No,1.98
2632,58,Male,Finance,1,57402.28,5,9,2,5,No,1.54
2633,26,Male,Sales,29,163810.74,4,10,1,1,No,3.15
2634,22,Male,IT,3,164546.69,3,3,1,5,No,2.37
2635,33,Female,R&D,20,94747.06,1,10,4,3,No,2.59
2636,57,Male,Finance,29,71038.64,2,4,1,3,No,2.94
2637,44,Male,Sales,27,71098.07,5,10,1,3,No,2.56
2638,52,Female,Admin,16,106812.44,1,8,2,2,No,2.1
2639,32,Male,Sales,0,149524.26,2,4,4,5,No,1.77
2640,31,Male,IT,9,84596.36,3,10,3,5,No,3.24
2641,24,Male,IT,18,129807.8,4,10,2,1,No,1.22
2642,35,Female,HR,30,88847.2,5,7,2,3,No,2.44
2643,37,Male,Finance,14,74814.17,3,5,2,3,No,2.3
2644,31,Female,HR,9,24474.71,2,9,4,4,No,2.62
2645,50,Female,Sales,18,20704.54,5,4,1,4,No,2.31
2646,31,Male,R&D,11,60897.38,1,3,3,2,No,2.17
2647,33,Male,R&D,23,93153.13,4,2,4,5,No,2.87
2648,51,Male,IT,15,173227.01,2,1,1,1,No,2.17
2649,22,Male,R&D,8,163727.16,4,6,2,1,No,1
2650,26,Female,R&D,14,68089.75,5,10,4,3,No,2.36
2651,41,Male,R&D,29,64017.28,3,2,1,1,No,2.88
2652,29,Male,Sales,26,60917.97,4,8,3,3,No,2.45
2653,33,Male,R&D,27,81062.72,1,6,3,5,No,3.96
2654,22,Female,Admin,16,109675.77,2,5,1,1,No,1.19
2655,41,Male,R&D,13,98960.2,1,2,4,3,No,1.93
2656,49,Male,R&D,26,59289.18,4,7,2,5,No,3.01
2657,58,Female,HR,17,43481.25,3,2,1,5,No,2.83
2658,58,Female,Sales,25,22264.01,3,5,2,3,No,3.06
2659,33,Male,IT,1,47713.38,1,2,3,3,No,1.66
2660,58,Male,HR,30,146964.15,5,10,1,2,No,1.5
2661,49,Male,Finance,3,63854.94,5,2,3,5,No,2.57
2662,36,Male,Sales,17,104348.33,3,7,2,3,No,2.08
2663,27,Male,Admin,6,126434.21,1,9,2,5,No,1.65
2664,41,Female,Sales,12,179631.36,1,5,1,1,No,1.27
2665,35,Female,Finance,14,179993.92,1,7,1,4,No,2.67
2666,23,Male,Finance,24,154232.07,4,4,1,4,No,2.6
2667,30,Male,Finance,22,26328.26,5,2,3,3,No,3.06
2668,58,Female,IT,27,123512.68,5,3,2,3,No,2.88
2669,41,Male,R&D,21,161585.02,4,2,2,5,No,3.19
2670,47,Male,Sales,30,23111.85,2,5,3,3,No,2.85
2671,50,Male,R&D,25,118943.23,4,6,1,5,No,3.36
2672,22,Male,R&D,0,174397.55,1,7,4,3,No,2.16
2673,56,Male,Admin,10,105338.37,4,3,1,5,No,2.6
2674,27,Female,Finance,9,20739.12,1,4,4,3,No,1.99
2675,58,Male,IT,24,21982.4,3,8,4,2,No,3.09
2676,26,Male,Admin,4,94994.49,1,4,3,5,No,2.49
2677,54,Male,HR,15,47901.56,5,7,2,2,No,1.26
2678,35,Female,IT,10,139601.12,4,6,2,2,No,1.31
2679,33,Female,R&D,20,147583.87,1,7,2,2,No,1.73
2680,41,Female,IT,5,52018.36,2,1,2,2,No,1
2681,45,Female,Finance,8,179935.99,3,3,3,1,No,1.8
2682,55,Male,HR,12,99543.41,2,6,4,4,No,4.15
2683,46,Female,Finance,23,45712.26,2,3,2,1,No,2.45
2684,50,Male,HR,7,157565.29,2,7,4,3,No,2.13
2685,52,Male,Admin,13,162195.41,3,9,3,3,No,1.89
2686,44,Female,R&D,23,135073.19,3,3,1,4,No,2.09
2687,59,Female,HR,0,173623.8,3,1,3,4,No,1.88
2688,41,Female,HR,16,152727.13,3,10,2,4,No,2.88
2689,44,Female,HR,23,178797.03,2,6,1,2,No,1.61
2690,37,Female,IT,4,98099.85,5,1,3,1,No,2.38
2691,29,Male,Admin,24,154567.48,5,1,3,3,No,2.01
2692,42,Female,IT,1,199955.28,3,8,4,1,No,1.26
2693,22,Female,R&D,24,150487.62,4,9,3,1,No,2.14
2694,29,Female,HR,27,40553.08,1,2,1,1,No,1.85
2695,50,Male,Admin,29,113297.37,4,9,3,4,No,2.97
2696,53,Female,Admin,23,125722.6,4,5,2,4,No,2.79
2697,59,Male,Sales,8,51357.92,4,8,4,3,No,1.88
2698,26,Female,R&D,3,193320.49,5,7,1,3,No,1.89
2699,43,Female,Admin,16,51604.36,1,7,1,3,No,2.71
2700,55,Male,HR,16,51960.43,4,4,3,1,No,1.51
2701,22,Female,HR,20,184730.08,3,2,2,4,No,1.78
2702,47,Male,Admin,17,103736.98,5,5,4,2,No,2.41
2703,31,Male,IT,15,31373.89,3,3,1,1,No,1.39
2704,51,Male,R&D,29,127673.75,3,9,4,5,No,3.8
2705,39,Female,HR,7,128328.74,4,6,3,1,No,1.52
2706,38,Female,Admin,25,31610.14,3,1,2,4,No,3.54
2707,47,Female,HR,10,195054.05,1,3,3,5,No,3.02
